id,full_name,latitude,longitude
1055,Driver 1055,11.131222476116136,106.67385157827319
1056,Driver 1056,11.189733549172272,107.55102413703655
1057,Driver 1057,11.247083115653982,107.62407380526076
1058,Driver 1058,10.871687246560695,107.46611762424256
1059,Driver 1059,11.451270888660998,106.96810735297761
1060,Driver 1060,11.454881005004314,106.93949428373628
1061,Driver 1061,11.31375077602977,106.72324797813296
1062,Driver 1062,11.198970933138513,107.16781754776248
1063,Driver 1063,11.617634524773516,107.16401032075662
1064,Driver 1064,10.88697848221471,107.55336041399147
1065,Driver 1065,11.279099515898462,106.87144145780695
1066,Driver 1066,11.155276809369223,107.31306708140879
1067,Driver 1067,10.779421394747658,106.721426269935
1068,Driver 1068,11.56713123084,106.91350931072623
1069,Driver 1069,11.224897261702022,107.26756604765703
1070,Driver 1070,11.06778971232573,107.31417502196354
1071,Driver 1071,11.685833644785117,106.96350548694387
1072,Driver 1072,11.634058482099155,107.59894317027816
1073,Driver 1073,11.656572962415918,107.39301832877683
1074,Driver 1074,10.79989955787848,107.01096342074774
1075,Driver 1075,10.80768628891575,107.54554587872845
1076,Driver 1076,11.609451849515718,107.38461357905965
1077,Driver 1077,11.646475530362505,107.46009009288659
1078,Driver 1078,11.747718175291133,107.24233148082216
1079,Driver 1079,11.341895392619657,107.38468843400732
1080,Driver 1080,11.615451436241814,106.92632310873078
1081,Driver 1081,11.107827234321382,107.56437171044632
1082,Driver 1082,10.851011854599884,106.7990241648158
1083,Driver 1083,11.106779311410602,107.46508797766086
1084,Driver 1084,11.722060802877708,107.43426248057197
1085,Driver 1085,11.153085687502077,107.21956629497868
1086,Driver 1086,11.054933313455429,106.65410739645735
1087,Driver 1087,10.752623875768283,107.60722802587362
1088,Driver 1088,11.641512210911777,107.44271437797778
1089,Driver 1089,11.651363801328538,107.35302041233551
1090,Driver 1090,11.540950690085305,106.66607579567467
1091,Driver 1091,11.716509051635898,107.25405794734456
1092,Driver 1092,11.739768656344298,107.096757814888
1093,Driver 1093,11.21725758451783,107.44062368620746
1094,Driver 1094,11.653646717553787,106.8050978107971
1095,Driver 1095,11.460172133859711,107.47404257303747
1096,Driver 1096,11.625677080944033,107.2407216644368
1097,Driver 1097,11.38706369391633,106.7497003923516
1098,Driver 1098,11.669853903199186,107.52361007803373
1099,Driver 1099,10.765678904376232,107.10547313611764
1100,Driver 1100,10.982084652951798,106.68011377805584
1101,Driver 1101,11.345057287259534,106.7711409801684
1102,Driver 1102,10.927627162047175,107.18492060724856
1103,Driver 1103,11.012424629675564,107.19237274366587
1104,Driver 1104,10.936703682390885,106.7286293445258
1105,Driver 1105,10.898402518081658,106.91528453634776
1106,Driver 1106,11.113198807606592,106.95638437279592
1107,Driver 1107,10.892912840231835,107.19097871039193
1108,Driver 1108,11.591339533731059,107.04537245539424
1109,Driver 1109,11.68930942444905,107.33332851257074
1110,Driver 1110,10.877894200292594,106.67846310544873
1111,Driver 1111,11.113285754812619,107.01022057757618
1112,Driver 1112,11.13698114093198,107.53755008423822
1113,Driver 1113,11.688101251176908,107.05018477051657
1114,Driver 1114,10.964084802493627,107.29553697744385
1115,Driver 1115,11.134128962780029,107.12738070302876
1116,Driver 1116,10.773148467234234,106.71459737555621
1117,Driver 1117,11.00679321729675,106.66860408139826
1118,Driver 1118,11.346566062721617,106.69171795830978
1119,Driver 1119,11.444013338882348,107.63331675694113
1120,Driver 1120,11.332134222945704,107.38341950274753
1121,Driver 1121,10.907101649122758,106.70216950313123
1122,Driver 1122,11.20027369302715,106.90348378873884
1123,Driver 1123,11.36550570620732,107.32417808299765
1124,Driver 1124,11.667779917189279,107.26745186203493
1125,Driver 1125,11.689088947033284,107.46494110930134
1126,Driver 1126,11.270794127969264,107.29668860308482
1127,Driver 1127,11.521908657479315,106.94343636883644
1128,Driver 1128,11.435285312477001,107.44238211803847
1129,Driver 1129,11.424808389805326,106.83093402309704
1130,Driver 1130,11.37501031512542,106.90647264967252
1131,Driver 1131,11.267621838333177,106.81773982839469
1132,Driver 1132,11.118799948542687,107.47087382051329
1133,Driver 1133,11.037982870400757,107.05957160722791
1134,Driver 1134,10.90921197251804,107.37320226482323
1135,Driver 1135,10.876151022339169,106.69119239612348
1136,Driver 1136,11.66115914776602,107.57455758433707
1137,Driver 1137,11.745646236291476,106.87768711437329
1138,Driver 1138,10.902487223294234,107.59428084002496
1139,Driver 1139,11.724136730409864,107.03363304741144
1140,Driver 1140,11.378411196172491,107.27197548419575
1141,Driver 1141,11.10688025605882,107.25913272464025
1142,Driver 1142,11.403401592791466,106.8493559178462
1143,Driver 1143,11.390438353005354,107.4340798497067
1144,Driver 1144,10.87143563293746,107.52468583675427
1145,Driver 1145,11.329223686046488,107.46435492395959
1146,Driver 1146,11.493017875854573,107.16724415136326
1147,Driver 1147,11.099959797284065,106.79585531092746
1148,Driver 1148,11.293270391728193,107.07394398533073
1149,Driver 1149,11.231404281889557,107.04746784046525
1150,Driver 1150,11.06855906780758,106.90255925737995
1151,Driver 1151,11.042937356127934,107.44849257490041
1152,Driver 1152,10.785144859797711,106.74260037385329
1153,Driver 1153,11.472781938176103,106.91319201050149
1154,Driver 1154,11.509666828106601,107.64262020145242
1155,Driver 1155,10.933101732528645,107.05617867448046
1156,Driver 1156,10.802182358653987,106.95072051908546
1157,Driver 1157,11.518688493030249,107.00716401204221
1158,Driver 1158,11.712737805001344,107.51186906847916
1159,Driver 1159,10.812489704764044,107.22185142531455
1160,Driver 1160,10.917713736179548,106.84258304187772
1161,Driver 1161,10.806529244005018,107.11515993285725
1162,Driver 1162,11.394199246938987,107.36421707499375
1163,Driver 1163,11.133865192339552,106.91784208925914
1164,Driver 1164,11.484339155908385,106.98482622336527
1165,Driver 1165,10.761142134210576,107.3838947226397
1166,Driver 1166,10.87574441268587,107.60610237674668
1167,Driver 1167,11.249810142712704,106.95642422027413
1168,Driver 1168,11.58583904718285,106.75917523219779
1169,Driver 1169,11.113128543488916,106.65978685134804
1170,Driver 1170,11.239525933690153,107.12078176508928
1171,Driver 1171,10.956994109766457,107.03458764991265
1172,Driver 1172,11.556958184626799,107.389394117977
1173,Driver 1173,10.991503480410797,107.39947895884846
1174,Driver 1174,11.448986114071632,106.70128265493305
1175,Driver 1175,11.396172644674648,107.32057454355599
1176,Driver 1176,11.342759290359343,106.75012662516193
1177,Driver 1177,10.95216437393268,107.44048036626339
1178,Driver 1178,10.916592968804819,107.08757599991904
1179,Driver 1179,11.109729789074112,106.94984151478978
1180,Driver 1180,11.388775982350914,107.4399574132184
1181,Driver 1181,10.782754251807795,107.46352066423577
1182,Driver 1182,11.480811605158385,107.03542690678405
1183,Driver 1183,11.406629047899397,107.57971040765962
1184,Driver 1184,11.735368215428858,107.19327678602205
1185,Driver 1185,11.315961740459134,107.01419314432891
1186,Driver 1186,11.731758004191578,106.99970202996916
1187,Driver 1187,11.68292596997869,107.14333646876344
1188,Driver 1188,10.932627843015407,107.58762626177626
1189,Driver 1189,10.928012118509388,106.89127465653017
1190,Driver 1190,11.363175711878947,106.73707385904113
1191,Driver 1191,11.411613482313523,106.84806225424106
1192,Driver 1192,11.300254525076857,106.93338860976286
1193,Driver 1193,11.699528425901779,106.8091016081093
1194,Driver 1194,10.78553244347199,106.77066349214076
1195,Driver 1195,11.485549759938127,106.89667097435657
1196,Driver 1196,11.318965905250504,106.69993435838322
1197,Driver 1197,10.932672278177236,107.31001338093587
1198,Driver 1198,11.61391508262051,107.4780738721604
1199,Driver 1199,10.971351305801786,106.84585536765749
1200,Driver 1200,11.433740489074776,107.24155169300079
1201,Driver 1201,11.417957191960047,106.84141519040675
1202,Driver 1202,10.853587459753319,106.69386503642752
1203,Driver 1203,10.881637978549099,106.79954374225427
1204,Driver 1204,11.60982012531424,107.16205805343151
1205,Driver 1205,11.503208643356137,107.45511863157981
1206,Driver 1206,11.657341969786916,107.02600941067509
1207,Driver 1207,11.378952329047442,107.29969667351362
1208,Driver 1208,10.779365217231724,107.64931343069041
1209,Driver 1209,11.519349328159379,106.71691790069882
1210,Driver 1210,11.457084986046649,106.93641997215549
1211,Driver 1211,11.016734908442336,107.2389589683859
1212,Driver 1212,11.110532239227158,106.75562155834508
1213,Driver 1213,11.658287238847118,107.58192111110061
1214,Driver 1214,10.8929662732893,107.34740089232842
1215,Driver 1215,10.757164796419197,107.1972211387283
1216,Driver 1216,10.80659718409946,106.8838541339372
1217,Driver 1217,11.232348492463695,106.76589207361516
1218,Driver 1218,11.725401351689715,106.97962159139921
1219,Driver 1219,11.21553738668866,107.53182523380488
1220,Driver 1220,10.965179150839681,106.69895618019025
1221,Driver 1221,11.578285301349586,106.94192170879589
1222,Driver 1222,11.642800925561076,106.69987603009113
1223,Driver 1223,10.977836110565617,107.3979840141174
1224,Driver 1224,11.136485097197848,107.41736490589683
1225,Driver 1225,11.37147454259901,107.02010131380098
1226,Driver 1226,11.086808418101855,107.32775861507994
1227,Driver 1227,11.238119512527708,107.43563337786915
1228,Driver 1228,11.148540747576984,107.60088519366545
1229,Driver 1229,11.714165738713364,107.1774944066632
1230,Driver 1230,11.524947799309777,107.6219194247967
1231,Driver 1231,11.678758770129468,107.57298509512262
1232,Driver 1232,10.990584200247396,106.81161024005495
1233,Driver 1233,11.668438791710212,107.54833187759485
1234,Driver 1234,11.272492699854809,106.83554793796482
1235,Driver 1235,11.636508224998893,107.56409051859657
1236,Driver 1236,11.36114195990133,107.57556786749443
1237,Driver 1237,11.604471850964293,107.25058071126229
1238,Driver 1238,11.307260714322148,106.93704623850546
1239,Driver 1239,11.475024731065899,107.14262375618362
1240,Driver 1240,10.762706513908286,107.54823261439456
1241,Driver 1241,11.648688658631198,106.78904402775592
1242,Driver 1242,11.380027010724657,107.18690193364984
1243,Driver 1243,11.067057067896336,107.58551791014607
1244,Driver 1244,10.910914142050501,106.7163638594445
1245,Driver 1245,11.707570843139536,107.20910943930339
1246,Driver 1246,11.705449730003918,107.48434535061341
1247,Driver 1247,11.279254353362575,107.19154620564096
1248,Driver 1248,11.415106214823293,107.28251046975852
1249,Driver 1249,11.112065734285721,107.5383502671095
1250,Driver 1250,11.142814990536294,107.09668218598402
1251,Driver 1251,11.584327140029561,107.17524285304876
1252,Driver 1252,10.958276028644313,106.65561971006764
1253,Driver 1253,10.80381787165092,107.39852317885304
1254,Driver 1254,11.699622241345272,107.59701329033274
1255,Driver 1255,11.20130095284749,107.61530815749528
1256,Driver 1256,11.435704597444612,107.27807775736697
1257,Driver 1257,11.748150960835135,106.84237005364012
1258,Driver 1258,11.110236517945278,106.8491623446747
1259,Driver 1259,11.12798368709493,107.20009479670998
1260,Driver 1260,11.04220371993902,107.28949177869666
1261,Driver 1261,10.931736609797177,107.48058176574938
1262,Driver 1262,11.206234426244626,107.08496712263236
1263,Driver 1263,10.859801146959038,107.64255837650049
1264,Driver 1264,11.242800864787334,107.4862874015838
1265,Driver 1265,10.8482713475523,106.89911129328891
1266,Driver 1266,11.324228678897486,107.0118172344699
1267,Driver 1267,11.043238309511352,107.08049527806523
1268,Driver 1268,11.70671890658963,106.71194226555293
1269,Driver 1269,10.914766349005856,107.4867462836969
1270,Driver 1270,10.930599713831892,107.30352768146483
1271,Driver 1271,10.932443529514845,106.83398207522254
1272,Driver 1272,11.670603099505778,106.72955753984164
1273,Driver 1273,11.261749382525624,107.19386307272795
1274,Driver 1274,11.614792734991589,107.27752929154462
1275,Driver 1275,11.527210170441,106.67271465668887
1276,Driver 1276,11.410876480503623,106.99766749653242
1277,Driver 1277,11.202626184031265,107.14644421003914
1278,Driver 1278,11.369391568820403,107.64156245518497
1279,Driver 1279,10.990665225500706,107.6227551321729
1280,Driver 1280,11.620136381630621,107.51197740993642
1281,Driver 1281,11.727930097908194,106.77026773789521
1282,Driver 1282,11.414549539067682,107.22033549852618
1283,Driver 1283,11.511154317931718,106.82444155672663
1284,Driver 1284,11.38644354302425,106.71671184662098
1285,Driver 1285,11.31127600440336,107.25796421037863
1286,Driver 1286,11.693286934753166,106.69042049076116
1287,Driver 1287,11.32643903513114,107.02022668398135
1288,Driver 1288,10.848043291643334,106.84998777676545
1289,Driver 1289,11.095330561206993,106.9862226885077
1290,Driver 1290,11.269489383542128,107.23198571222633
1291,Driver 1291,10.843035565962115,107.00916961941317
1292,Driver 1292,10.98971970311441,107.47105543291089
1293,Driver 1293,10.805191915561021,106.71926744013982
1294,Driver 1294,11.160011919630483,107.61975590156545
1295,Driver 1295,11.600715947753335,106.94797688145653
1296,Driver 1296,11.596925101811784,106.83182107064042
1297,Driver 1297,11.647586811214532,106.81537856845091
1298,Driver 1298,11.470328829644428,107.51763017413019
1299,Driver 1299,11.297908215568123,106.83555636505271
1300,Driver 1300,11.04905216842516,107.58874082345814
1301,Driver 1301,11.552059288389591,106.68093993559783
1302,Driver 1302,10.972898239749755,107.03661089657845
1303,Driver 1303,11.367035539173644,107.05307993019112
1304,Driver 1304,10.891222461067382,107.11603500609623
1305,Driver 1305,10.872509233980413,106.74006666911454
1306,Driver 1306,11.695187277495547,106.86307001482626
1307,Driver 1307,10.924749820418866,107.37004775356766
1308,Driver 1308,10.963147239467537,107.11204534874332
1309,Driver 1309,11.604937348078316,106.925390669089
1310,Driver 1310,10.806719814325906,106.84618522360219
1311,Driver 1311,10.984881744295523,107.50715046364587
1312,Driver 1312,10.90350688419705,107.35480031538779
1313,Driver 1313,11.153773749129451,107.13187828217447
1314,Driver 1314,11.648436623555266,107.17638417065885
1315,Driver 1315,11.193797789446888,106.75694417035001
1316,Driver 1316,11.51340940336762,107.06671875643482
1317,Driver 1317,11.379193961644026,107.50056428275228
1318,Driver 1318,11.18034091613683,107.04399947430902
1319,Driver 1319,11.020161224041312,106.71853405301968
1320,Driver 1320,11.095363757062607,107.40365254127491
1321,Driver 1321,10.843914775203952,107.40958434676436
1322,Driver 1322,11.280059991154658,106.77793699601798
1323,Driver 1323,10.865289063413202,107.45516778169922
1324,Driver 1324,11.2178892904432,107.1527957915788
1325,Driver 1325,11.621993474556804,107.61854993813414
1326,Driver 1326,10.771300168290754,107.6478919598072
1327,Driver 1327,11.72151696315424,107.2590351052586
1328,Driver 1328,11.617487368965914,107.08209808528143
1329,Driver 1329,11.524794418610858,107.40267271427359
1330,Driver 1330,10.891641748763677,107.55357195566157
1331,Driver 1331,10.75828426861166,106.97262968697332
1332,Driver 1332,11.67515021636658,107.6151854471799
1333,Driver 1333,10.955104262198983,106.79898241050955
1334,Driver 1334,11.27293756243103,106.81258943039491
1335,Driver 1335,10.9283850637007,107.11906955543677
1336,Driver 1336,10.778283376526602,106.75329128666566
1337,Driver 1337,11.273770089895182,106.70807686459382
1338,Driver 1338,11.613771275521428,107.12776713999904
1339,Driver 1339,10.769880368711798,107.2319066087417
1340,Driver 1340,10.909843988365948,106.84846993178003
1341,Driver 1341,11.092338689478659,107.04058542317514
1342,Driver 1342,11.08365421597164,106.82366442865784
1343,Driver 1343,11.634991665838578,106.89208464517476
1344,Driver 1344,10.904567091202233,106.94866472756495
1345,Driver 1345,11.10484768829378,106.7654038292673
1346,Driver 1346,11.732825847551583,106.9428772478187
1347,Driver 1347,11.213247582013581,106.88004543164683
1348,Driver 1348,11.43403154755233,106.7033067951875
1349,Driver 1349,11.657477107788395,106.70413112862913
1350,Driver 1350,11.218717379432707,106.99695521583435
1351,Driver 1351,11.717099089425162,107.33529177001722
1352,Driver 1352,11.115162073884317,106.89168303717098
1353,Driver 1353,11.586224645648581,107.60327645412997
1354,Driver 1354,10.839019829072607,106.968172677851
1355,Driver 1355,11.306868928942388,106.68908314608024
1356,Driver 1356,11.14513948965896,107.34741030522116
1357,Driver 1357,11.189259183491622,107.27650287708138
1358,Driver 1358,11.559432598242372,107.64087702847833
1359,Driver 1359,10.793451538152771,107.15168109173052
1360,Driver 1360,11.017892369393405,106.91087070399443
1361,Driver 1361,11.733345733103734,107.39180373573005
1362,Driver 1362,11.186886499459188,107.31838041712994
1363,Driver 1363,10.842778631366338,107.54091011964697
1364,Driver 1364,11.71148617899193,106.99804146604663
1365,Driver 1365,11.071613753546623,107.55247787846693
1366,Driver 1366,11.507252075582533,107.09143518477515
1367,Driver 1367,11.703635063635009,106.72866033989943
1368,Driver 1368,11.644417993648673,107.25320531785538
1369,Driver 1369,10.75245917108076,107.33327155563956
1370,Driver 1370,10.790486957784166,107.02805882536468
1371,Driver 1371,11.043199609783155,107.30407593731131
1372,Driver 1372,10.957978112260449,107.35230972310191
1373,Driver 1373,11.715012727534582,107.55894791396936
1374,Driver 1374,11.351677925048966,106.77673953640007
1375,Driver 1375,11.307381409811615,106.71293163334914
1376,Driver 1376,11.25040914594447,106.66473844760877
1377,Driver 1377,11.65776235719902,106.96983788317422
1378,Driver 1378,11.485814747489828,107.42196792097093
1379,Driver 1379,11.657808069697383,107.42844037196471
1380,Driver 1380,10.886066522852392,107.20722338143645
1381,Driver 1381,11.54289966039827,106.73948235002463
1382,Driver 1382,10.828470910525583,107.64310227950911
1383,Driver 1383,11.566168410232029,107.38354527305371
1384,Driver 1384,10.80327625290315,107.49362024134591
1385,Driver 1385,11.449981717478854,107.4281132197447
1386,Driver 1386,10.930301001838084,107.25252308003415
1387,Driver 1387,10.84721599117659,107.45811101419757
1388,Driver 1388,10.88419124450823,107.12393064106045
1389,Driver 1389,10.847749768110244,107.3682944016562
1390,Driver 1390,11.121225436908128,106.9907026469258
1391,Driver 1391,11.020492924868064,107.45602903218176
1392,Driver 1392,11.617013293956418,107.05720811932468
1393,Driver 1393,10.791303151712597,107.18923727284572
1394,Driver 1394,11.643789218294595,106.67737243564625
1395,Driver 1395,11.254726797817456,107.50216939806855
1396,Driver 1396,11.412942646122906,106.86732820415273
1397,Driver 1397,11.111491763280739,106.94388562168896
1398,Driver 1398,11.512980797178916,107.63200133367927
1399,Driver 1399,11.57730037537771,107.23709896285891
1400,Driver 1400,11.287525421340323,107.27184818062776
1401,Driver 1401,11.296250616491914,107.56738969142197
1402,Driver 1402,11.497138128833782,106.79230485067565
1403,Driver 1403,11.042198715449905,107.21269236180899
1404,Driver 1404,10.76906754891385,107.48352019023315
1405,Driver 1405,11.297811808708406,106.7387795294479
1406,Driver 1406,11.606397840514978,106.96934614505795
1407,Driver 1407,10.784233326293327,106.72365570085574
1408,Driver 1408,11.371118515774478,107.4035510630849
1409,Driver 1409,11.018411500369254,107.55724116895436
1410,Driver 1410,11.21805427071789,106.90198298060511
1411,Driver 1411,10.936100824969548,106.78888780772466
1412,Driver 1412,11.18965967335822,107.15926369082072
1413,Driver 1413,10.834382376246904,107.1244801416562
1414,Driver 1414,11.181160530835442,107.53587622771711
1415,Driver 1415,11.335455971671472,107.13819590058799
1416,Driver 1416,11.739446528222933,107.00517241597505
1417,Driver 1417,11.43069658266883,107.02856807254986
1418,Driver 1418,10.973492702065773,107.29889147368011
1419,Driver 1419,11.58261606628134,107.52938835115381
1420,Driver 1420,10.961189338022736,106.77681976470268
1421,Driver 1421,11.015411792395867,107.06538585295199
1422,Driver 1422,10.853848277842644,106.88140808003571
1423,Driver 1423,11.029911414723408,106.91045587101756
1424,Driver 1424,11.457727076399216,107.08008388190271
1425,Driver 1425,11.642728765759013,107.49576429999054
1426,Driver 1426,10.982175188059845,106.73415963312047
1427,Driver 1427,11.31812609947258,107.00648789615583
1428,Driver 1428,11.088438816470358,107.4305447459675
1429,Driver 1429,10.981158132432851,107.25379279769007
1430,Driver 1430,11.732559145168096,107.22818851253243
1431,Driver 1431,10.959751622519983,106.94897606922764
1432,Driver 1432,11.435903406360225,106.86895044081201
1433,Driver 1433,11.663394010942916,107.3532269406137
1434,Driver 1434,11.659974844766028,106.93726930695473
1435,Driver 1435,10.954155232696586,107.40892597081567
1436,Driver 1436,11.196016636448265,107.44720911080117
1437,Driver 1437,10.825308976300587,107.02504076944298
1438,Driver 1438,11.093377305122656,107.26062014063808
1439,Driver 1439,11.710218166586612,107.32570015929089
1440,Driver 1440,11.553084361534735,107.54190823737888
1441,Driver 1441,11.51525663450156,106.85203780291823
1442,Driver 1442,11.379525171900191,106.80556257182127
1443,Driver 1443,11.025767851772521,106.97384935114341
1444,Driver 1444,10.75724736090552,106.81811237067589
1445,Driver 1445,11.42916529049348,107.28811779223996
1446,Driver 1446,11.492527067603332,107.37324843922744
1447,Driver 1447,10.936020370734447,107.01909012245508
1448,Driver 1448,11.351081067777661,106.87730432091301
1449,Driver 1449,11.60357228996634,107.12538565287578
1450,Driver 1450,11.533724692113225,106.85820539644963
1451,Driver 1451,11.35405205976219,107.5291193003579
1452,Driver 1452,11.654238665647567,106.96206143916353
1453,Driver 1453,10.834375388268137,106.68255258092258
1454,Driver 1454,11.677969569216225,106.7121868651232
1455,Driver 1455,11.29104375874657,107.08196914534406
1456,Driver 1456,11.207699849636017,107.19783760227115
1457,Driver 1457,10.951323082572499,106.8714574308252
1458,Driver 1458,10.86696299116746,107.64755659191124
1459,Driver 1459,10.999895317643126,107.33206116911128
1460,Driver 1460,10.758079489741982,107.0194455621194
1461,Driver 1461,11.711928085615254,107.20692261224342
1462,Driver 1462,11.412254386475126,106.82822224762883
1463,Driver 1463,11.013722278006046,107.15966944634386
1464,Driver 1464,11.35090642519228,107.21253529814786
1465,Driver 1465,11.631667224586081,107.64849748484697
1466,Driver 1466,10.89787176384628,106.90109206692173
1467,Driver 1467,10.882116273628096,107.2213476363086
1468,Driver 1468,11.634615383689015,106.69169761545652
1469,Driver 1469,11.617190950885075,107.02775384189069
1470,Driver 1470,11.15350785626135,107.0457788703556
1471,Driver 1471,11.403062287904604,106.72661879757554
1472,Driver 1472,11.035052677324247,106.66629642684562
1473,Driver 1473,10.995661807223435,107.13867104267891
1474,Driver 1474,10.974138016610475,107.24828421860236
1475,Driver 1475,11.278572279448477,107.0921865360126
1476,Driver 1476,11.232903865244502,107.4999436870394
1477,Driver 1477,10.8075789913357,107.42572801011158
1478,Driver 1478,11.325147469435409,107.3660455301955
1479,Driver 1479,11.011353706772274,107.43959894846512
1480,Driver 1480,11.437674783454355,107.13531239909952
1481,Driver 1481,10.798230308002019,106.81775257915038
1482,Driver 1482,11.004536303089903,107.0278359173765
1483,Driver 1483,11.66780792074339,106.7749599562833
1484,Driver 1484,11.544066713219252,106.81500387029628
1485,Driver 1485,11.382335067173093,107.33248093821388
1486,Driver 1486,11.042935139913219,106.93635441945192
1487,Driver 1487,11.714274154842698,107.13543918444124
1488,Driver 1488,10.850122550925438,107.16491630045519
1489,Driver 1489,11.702885712075787,107.41468596349823
1490,Driver 1490,11.145859414387886,107.32388552587966
1491,Driver 1491,11.327874215302197,107.46974631005428
1492,Driver 1492,11.548932363259073,107.14095643038969
1493,Driver 1493,11.163517750065079,107.03932981386504
1494,Driver 1494,11.307010319691004,107.42682904894279
1495,Driver 1495,11.373169935385139,107.12349824889895
1496,Driver 1496,11.164799560297876,107.28948085456032
1497,Driver 1497,11.477725198347969,106.82128121949447
1498,Driver 1498,11.062077854155497,106.91077104665888
1499,Driver 1499,11.199426348407536,106.86915088995633
1500,Driver 1500,11.221692642092977,107.06105933269983
1501,Driver 1501,11.140158857682808,107.13047647495053
1502,Driver 1502,10.768686135450984,107.05817762517994
1503,Driver 1503,10.791703353026094,107.1625214765215
1504,Driver 1504,11.214233536386857,106.7596703375156
1505,Driver 1505,11.485967265902746,107.63819253070736
1506,Driver 1506,10.914443153414842,107.55624746763827
1507,Driver 1507,11.17219115932923,106.78443164547696
1508,Driver 1508,10.812540194440416,107.00875462606105
1509,Driver 1509,11.328848098440202,107.30047404449863
1510,Driver 1510,11.12762794572734,107.4679292828741
1511,Driver 1511,11.134715571978077,107.53823743975983
1512,Driver 1512,10.783888463989879,107.21727105591044
1513,Driver 1513,10.94812108870267,107.6003320683053
1514,Driver 1514,11.548824583116168,107.26046706536138
1515,Driver 1515,11.691806912921615,106.92487667653668
1516,Driver 1516,11.10047300025436,106.75464950782326
1517,Driver 1517,10.913870840715775,107.63590495364372
1518,Driver 1518,11.183664400236358,106.82141061109016
1519,Driver 1519,11.326271508305993,106.77199874998243
1520,Driver 1520,10.847174543444252,107.48476115989105
1521,Driver 1521,11.112489977387748,107.19533638468864
1522,Driver 1522,11.457116508812549,107.59767884334768
1523,Driver 1523,10.814778882288225,107.30413980303526
1524,Driver 1524,11.452797559070829,107.41625465836688
1525,Driver 1525,11.2897202067264,106.7747261092668
1526,Driver 1526,11.537955990319736,107.60781489791756
1527,Driver 1527,11.077276281799438,107.20958516442755
1528,Driver 1528,11.355985658537259,107.2546475350278
1529,Driver 1529,10.873435476701594,107.09200584123003
1530,Driver 1530,10.768048641731042,106.7739676342195
1531,Driver 1531,11.66718197571032,107.06406589872796
1532,Driver 1532,10.97855244879178,106.84401577897822
1533,Driver 1533,11.181845247040089,106.87116685383562
1534,Driver 1534,11.323193010883463,107.32564322044428
1535,Driver 1535,11.073537607378574,107.17376284571688
1536,Driver 1536,10.76275032665173,107.01023676283786
1537,Driver 1537,11.407686710910781,107.2461497241702
1538,Driver 1538,11.013432164485284,106.73531407162616
1539,Driver 1539,11.230502702907472,107.60428876487286
1540,Driver 1540,11.195757432504605,107.59731557029194
1541,Driver 1541,11.460380669011249,107.10567857534252
1542,Driver 1542,11.454752205735668,106.7015860258371
1543,Driver 1543,11.712865386580631,106.82967440861879
1544,Driver 1544,11.412272758480494,107.07763104813792
1545,Driver 1545,11.097082838453057,107.60665810806428
1546,Driver 1546,11.024955332136015,107.171478944721
1547,Driver 1547,11.300320568472115,106.93265504436184
1548,Driver 1548,11.49147867517123,106.79260093724399
1549,Driver 1549,10.861311035007917,107.51662188860176
1550,Driver 1550,11.162894998944905,106.7654004095906
1551,Driver 1551,11.108468263419775,107.3798129614602
1552,Driver 1552,11.715189570805391,107.56841203183312
1553,Driver 1553,11.09478031246326,107.3699539795494
1554,Driver 1554,11.335900738706979,106.71994388136137
1555,Driver 1555,10.769172127497392,106.74318964111494
1556,Driver 1556,10.937106272219948,106.7985516869788
1557,Driver 1557,11.147215231958683,107.16586314649756
1558,Driver 1558,11.177868223028593,107.43207921071709
1559,Driver 1559,11.294946178750783,107.17628805072103
1560,Driver 1560,11.229274164368222,107.59257252574818
1561,Driver 1561,11.324640996011645,107.06046066081682
1562,Driver 1562,11.660381582869963,106.75695043929258
1563,Driver 1563,11.599577189221256,107.05898790659784
1564,Driver 1564,11.683446277205507,107.35403616954733
1565,Driver 1565,10.921067517586978,107.27860049181776
1566,Driver 1566,11.255893139090677,106.72493533431728
1567,Driver 1567,11.63117451019083,106.73317368990017
1568,Driver 1568,11.559077591054777,107.32862238937608
1569,Driver 1569,10.859578330333095,107.36451831004011
1570,Driver 1570,11.30823928850478,107.1527345512808
1571,Driver 1571,10.852846214924735,107.13872658176619
1572,Driver 1572,11.507754626901388,106.67718597567858
1573,Driver 1573,10.89896741040949,106.66966645007639
1574,Driver 1574,10.86593062653047,107.21352281210807
1575,Driver 1575,11.582022157222402,107.41318855119043
1576,Driver 1576,10.822948520142768,106.87001814028926
1577,Driver 1577,11.25740439209057,106.68513902282895
1578,Driver 1578,11.228858406524912,106.82392630097787
1579,Driver 1579,11.210766365562144,107.28878952594418
1580,Driver 1580,11.46653206635166,107.22914249922313
1581,Driver 1581,11.718449986980694,107.38577586095116
1582,Driver 1582,11.678095994988226,106.7996411345204
1583,Driver 1583,11.266228025387118,107.6428515742609
1584,Driver 1584,11.704468396355749,106.97687352086783
1585,Driver 1585,11.559185705866968,107.19079888601718
1586,Driver 1586,11.077596746875372,106.79599538532122
1587,Driver 1587,11.333634755241517,106.92793896895525
1588,Driver 1588,11.533311356861379,106.6744556365876
1589,Driver 1589,10.77494154690159,107.43507825107372
1590,Driver 1590,11.613424739462054,107.03608474691826
1591,Driver 1591,10.958167232411075,107.27988033241674
1592,Driver 1592,11.22780340904623,107.59181911460725
